path	sha256	width	height	viewport	case_id	state	flows	locale	registry_status	provenance
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-AFTER19-EXPIRED-REASON-EN-FL-014-en-1440x1000-desktop-chromium-darwin.png	cda6c3f824335880262e57e10e13bb23a80a4dc50d28939891c53963365aac73	1440	1000	1440x1000	B-PX-AFTER19-EXPIRED-REASON-EN	AFTER19-EXPIRED-REASON	FL-014	en	CANDIDATE	R5R-NEW:R5R-D5-003; new closure state registered at 6 exact viewports
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-1440x1000-desktop-chromium-darwin.png	0c012b95d00438ca32da235258484c7583b0656be990b0be94786147bbca4bb0	1440	1000	1440x1000	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=5d73eb4d1deb3179fb2f2080d1df32d58a272cf4882f5440f61e59c90e09d19f
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-1440x1000-desktop-chromium-darwin.png	b956dd93f0541e661e25658dfb134d536b20b74d19098cc2f9fdd57219c0faa7	1440	1000	1440x1000	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=7fb29636ed342416f96f68bb520d2798d43806581fb4ab7460748a32ab24f940
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-1440x1000-desktop-chromium-darwin.png	dd4320e1041410a22b0c7aebf391b909b742a64761e4d72990451a5aee9e9236	1440	1000	1440x1000	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=211ab8c3315ec6b78b948929c0cced309fad6d1a84505094a3313cc3a7b38bd0
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	56bfefe6505eb8b75decea1dc4be954893624b7ddf46d9510757c4fa4ac6a286	1440	1000	1440x1000	B-PX-CHAT-EN	CHAT	FL-003	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=3436ad84d02dad5831ef6d4dffa115160cf97ce3c18137d39ba13e981f8cd2a6
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHAT-IMAGE-FAIL-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	374a92e4fa6205fc272e7958c23e3be430cba499f0afa70721a4b9b9dad04e30	1440	1000	1440x1000	B-PX-CHAT-IMAGE-FAIL-EN	CHAT-IMAGE-FAIL	FL-003	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=ff5661d5bdd467ac8ac642fb6fb9cd6545d6387f8fc8c56a17b291eacb1443b6
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHECKOUT-CANCEL-KO-FL-004-ko-1440x1000-desktop-chromium-darwin.png	f46dfdc56971514e188d23847d6b5902dd432637079cdd5107e02ebee23f0387	1440	1000	1440x1000	B-PX-CHECKOUT-CANCEL-KO	CHECKOUT-CANCEL	FL-004	ko	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=b8a36c374b1c36107d644a10bba71d38bf205d8a695d6d370f3ecdac548adf2c
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHECKOUT-FAIL-EN-FL-004-en-1440x1000-desktop-chromium-darwin.png	1af6e153c7b4451a013f47fdb19b5d55c8e87c7bea4be57275ca78445bb80331	1440	1000	1440x1000	B-PX-CHECKOUT-FAIL-EN	CHECKOUT-FAIL	FL-004	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=b1c0fa89386363de461d695bf8bf8f237a73fbf888be70c6ff31a71ffbb7ad5c
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHECKOUT-IDLE-EN-FL-004-FL-017-en-1440x1000-desktop-chromium-darwin.png	3dc9a8a6784f81dc54450be84a814d33cbc7243c0ef44ce2b61d2acd3f96cea6	1440	1000	1440x1000	B-PX-CHECKOUT-IDLE-EN	CHECKOUT-IDLE	FL-004,FL-017	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=301dfd3071d9eb1a6ae8b43ea7f7c37e88fab9719e3c543eda1cbef489dbca92
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHECKOUT-RECEIPT-EN-FL-004-en-1440x1000-desktop-chromium-darwin.png	933782386ba1faac3c59d0a514cf770409250774dddfcdee246ca90ca31495df	1440	1000	1440x1000	B-PX-CHECKOUT-RECEIPT-EN	CHECKOUT-RECEIPT	FL-004	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=f4f706aff1edc61d2ba55a0947c1259dbb379c805b85de4a5eef7dfdab226cde
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CHECKOUT-STAMP-KO-FL-004-ko-1440x1000-desktop-chromium-darwin.png	798583e1bc3d35db5f6009a214635dd8121e3f752e760c36f121926be1ce4bd4	1440	1000	1440x1000	B-PX-CHECKOUT-STAMP-KO	CHECKOUT-STAMP	FL-004	ko	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=d64561e8dbe3326b1030f6aa644ce370a47f53c7adedf430f2f90fd1821cd164
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-FALLBACK-KO-FL-001-ko-1440x1000-desktop-chromium-darwin.png	837ae19ea7196da890ed6d119304d71142e00df8d75722b794dd786b8fa31b1a	1440	1000	1440x1000	B-PX-CITY-FALLBACK-KO	CITY-FALLBACK	FL-001	ko	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=0195e1e819c02fe97c66ab41b570b7339552ec91bdddfdc9f33fbd79830b09df
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-FILTERED-MAP-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	e11b816a62374b80971bc8688ae2c41882f6afe7146ad01a7cd4a05b7e7553c2	1440	1000	1440x1000	B-PX-CITY-FILTERED-MAP-EN	CITY-FILTERED-MAP	FL-001	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=71e6cd1a8348809a148d4c36c05e55d49f7813d459582d89084e5aa77a7e8121
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-LIST-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	de9710408271bb172c3f5b87c26b67cb72a3bb7031267c99898a16160fb0f14e	1440	1000	1440x1000	B-PX-CITY-LIST-EN	CITY-LIST	FL-001	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=8f6d0243cfb71103a95a3d89b09c3a925be145875a16879331e3ad5f3e40dd42
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-CITY-LIVE-EN-FL-001-FL-014-en-1440x1000-desktop-chromium-darwin.png	efa67b8d58f0bbb59b1dc0db1a8ecf6d1770080c6cd9625c5c8ee08d5d0ea61c	1440	1000	1440x1000	B-PX-CITY-LIVE-EN	CITY-LIVE	FL-001,FL-014	en	CANDIDATE	R5R-FIX: recaptured after retry product closure; prior_sha=436e5acf676da3dd2115e8dcc5a07e3c41adbed28dfb004ac3faa2040139322f
