path	sha256	width	height	viewport	case_id	state	flows	locale	registry_status	provenance
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-MY-EN-FL-004-FL-011-FL-015-en-1440x1000-desktop-chromium-darwin.png	0ba9f394e6cbbf6d5c5f8731b3c16da31b75ece2084b449fcd2afb1d1d970e53	1440	1000	1440x1000	B-PX-MY-EN	MY	FL-004,FL-011,FL-015	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-NATION-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	ff91b29aa50750d003130525eabdafb38128babf378f3ab8df69d926abe4b5dd	1440	1000	1440x1000	B-PX-NATION-EN	NATION	FL-001	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-NATION-KO-FL-001-ko-1440x1000-desktop-chromium-darwin.png	b8183c9812379c49465d6c294681433f4578a17202eff51aa515a057a8c6746c	1440	1000	1440x1000	B-PX-NATION-KO	NATION	FL-001	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-PERSONAS-KO-FL-007-FL-008-FL-009-ko-1440x1000-desktop-chromium-darwin.png	a3864f20eb86354824a8746ae6a779acda8be4c5392ab98f387ab61785353368	1440	1000	1440x1000	B-PX-ONBOARDING-PERSONAS-KO	ONBOARDING-PERSONAS	FL-007,FL-008,FL-009	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-PREFERENCES-EN-FL-007-FL-008-FL-009-en-1440x1000-desktop-chromium-darwin.png	f2d83c2f48b78636bc4b32e48d76e6c244a40dd826ba8c5c42b1e58da37faf89	1440	1000	1440x1000	B-PX-ONBOARDING-PREFERENCES-EN	ONBOARDING-PREFERENCES	FL-007,FL-008,FL-009	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-ONBOARDING-VALUE-EN-FL-007-FL-008-FL-009-en-1440x1000-desktop-chromium-darwin.png	11833dc3584e8d68a346c5637943b0b5d42506cf8c60bbed6e324e2f0c8417f6	1440	1000	1440x1000	B-PX-ONBOARDING-VALUE-EN	ONBOARDING-VALUE	FL-007,FL-008,FL-009	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PLACE-DETAIL-EN-FL-001-FL-010-FL-011-FL-012-FL-016-en-1440x1000-desktop-chromium-darwin.png	b956dd93f0541e661e25658dfb134d536b20b74d19098cc2f9fdd57219c0faa7	1440	1000	1440x1000	B-PX-PLACE-DETAIL-EN	PLACE-DETAIL	FL-001,FL-010,FL-011,FL-012,FL-016	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PLACE-PEEK-EN-FL-001-en-1440x1000-desktop-chromium-darwin.png	e455a10a8a259c40b860aab3b8cdad10443332bedf24f67069e5a100904a99c3	1440	1000	1440x1000	B-PX-PLACE-PEEK-EN	PLACE-PEEK	FL-001	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-PROFILE-KO-FL-015-ko-1440x1000-desktop-chromium-darwin.png	0dfaa773b1c51ee2c9e3ede2c535f77d7eee52b0c2f88b710977c5d6c09c75cf	1440	1000	1440x1000	B-PX-PROFILE-KO	PROFILE	FL-015	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-REPORT-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	d961f20b09c0ff19e4c9a3b742c6748e6be6ec235590e451cd414576bf21e772	1440	1000	1440x1000	B-PX-REPORT-EN	REPORT	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SAVE-FAILURE-EN-FL-011-en-1440x1000-desktop-chromium-darwin.png	6d7a86b3cc94ee4ee7ae5d61bd3bcfc54972db1d591b4d002377fee611344b10	1440	1000	1440x1000	B-PX-SAVE-FAILURE-EN	SAVE-FAILURE	FL-011	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SAVE-RECOVERED-KO-FL-011-ko-1440x1000-desktop-chromium-darwin.png	4ccf6dd45b0910be803a92d6f140cbd366382ead0200aa39de39034f870e259f	1440	1000	1440x1000	B-PX-SAVE-RECOVERED-KO	SAVE-RECOVERED	FL-011	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-SESSION-RESET-CONFIRM-KO-FL-010-FL-015-ko-1440x1000-desktop-chromium-darwin.png	58f1f1e2a20a4a805945c86fa4c4bd0feff6b7d203570aef02c96d86c856fdfa	1440	1000	1440x1000	B-PX-SESSION-RESET-CONFIRM-KO	SESSION-RESET-CONFIRM	FL-010,FL-015	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLE-DETAIL-KO-FL-003-ko-1440x1000-desktop-chromium-darwin.png	f43314a520d47b360a8abeb3746231c204b504128f2af3b1d7f4fb0780789cb8	1440	1000	1440x1000	B-PX-TABLE-DETAIL-KO	TABLE-DETAIL	FL-003	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLE-JOIN-FAIL-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	f63536674bb4c24273fb49c6f511c1b090c6e422b8ab2705e204d10cc1315ee0	1440	1000	1440x1000	B-PX-TABLE-JOIN-FAIL-EN	TABLE-JOIN-FAIL	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLES-LIST-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	eb319a3f279eb9ffe4101b59e4f6c6adff2696cc631c2f25aefa6b86ba94ef60	1440	1000	1440x1000	B-PX-TABLES-LIST-EN	TABLES-LIST	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TABLES-VENUE-EMPTY-EN-FL-003-en-1440x1000-desktop-chromium-darwin.png	9d45b51aa604da0f7af2df2ee4fbb511190260f167c43b0a7f682ff2d9d9e860	1440	1000	1440x1000	B-PX-TABLES-VENUE-EMPTY-EN	TABLES-VENUE-EMPTY	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-desktop.spec.ts-snapshots/B-PX-TRUST-FOUR-AXES-EN-FL-003-FL-012-FL-015-en-1440x1000-desktop-chromium-darwin.png	15c37a4bbee47e4bc0be5650897e9dc4d3a470feefb53829e9f0d378a473395b	1440	1000	1440x1000	B-PX-TRUST-FOUR-AXES-EN	TRUST-FOUR-AXES	FL-003,FL-012,FL-015	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-EXPIRED-REASON-EN-FL-014-en-390x844-mobile-chromium-darwin.png	99413d0c979bb800fce50d15bedc455b196fe02d9fb1418b662ece29b81770aa	390	844	390x844	B-PX-AFTER19-EXPIRED-REASON-EN	AFTER19-EXPIRED-REASON	FL-014	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-390x844-mobile-chromium-darwin.png	26afd579465a4b4159ab8e79dcac2dee54612833fd207eafda55a02492df32e8	390	844	390x844	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-390x844-mobile-chromium-darwin.png	534b695d3db2059240c377a83ac59c615282f643b97aae7658669e001b0debf2	390	844	390x844	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-390x844-mobile-chromium-darwin.png	79f108b89210f9190004402fe4f91e3f0af99641daacc38d4434c8bd987b73b9	390	844	390x844	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-390x844-mobile-chromium-darwin.png	bd057b73f432664ffc3e9fee08830731ffdd053e34e0382a0785e85463b1de3e	390	844	390x844	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHAT-IMAGE-FAIL-EN-FL-003-en-390x844-mobile-chromium-darwin.png	dadc6fe0d3f1034516c52f28704e82789864f6b6885e390d1443874da7740276	390	844	390x844	B-PX-CHAT-IMAGE-FAIL-EN	CHAT-IMAGE-FAIL	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-CANCEL-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	166c3e8aa049a89467fce654fcc886b5c7ebb54d31c21cb86838b02850f6984a	390	844	390x844	B-PX-CHECKOUT-CANCEL-KO	CHECKOUT-CANCEL	FL-004	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-FAIL-EN-FL-004-en-390x844-mobile-chromium-darwin.png	584447b78b7c400fd775ad7120b18f241affcd59ad44036b46382abe5c68228d	390	844	390x844	B-PX-CHECKOUT-FAIL-EN	CHECKOUT-FAIL	FL-004	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-IDLE-EN-FL-004-FL-017-en-390x844-mobile-chromium-darwin.png	636ec3af9b3d658f7ce96b00017ad4a6f1129d5a42878a82ba0b844ca934b878	390	844	390x844	B-PX-CHECKOUT-IDLE-EN	CHECKOUT-IDLE	FL-004,FL-017	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-RECEIPT-EN-FL-004-en-390x844-mobile-chromium-darwin.png	9aa8bcdc2240b2c5e3eabe890b79fc06d4e24d601991e7b1c406826c7abc1eae	390	844	390x844	B-PX-CHECKOUT-RECEIPT-EN	CHECKOUT-RECEIPT	FL-004	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-STAMP-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	07c192af69ee7e47a25ece81158ac5ca3c00897200a346f87cf54bab9d3a5152	390	844	390x844	B-PX-CHECKOUT-STAMP-KO	CHECKOUT-STAMP	FL-004	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-FALLBACK-KO-FL-001-ko-390x844-mobile-chromium-darwin.png	f399d5ff6abbc79b178efd59b82f166dcd60c5f5f13b489e64493b0cdc93bbe0	390	844	390x844	B-PX-CITY-FALLBACK-KO	CITY-FALLBACK	FL-001	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-FILTERED-MAP-EN-FL-001-en-390x844-mobile-chromium-darwin.png	fc6716fffa2fa38882fcf739587e2c814c95a04ed58c0f1dd4637f18a985f00d	390	844	390x844	B-PX-CITY-FILTERED-MAP-EN	CITY-FILTERED-MAP	FL-001	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-LIST-EN-FL-001-en-390x844-mobile-chromium-darwin.png	562a9781ea1d956dfb8acbadb728ee00eaa34917d3a74b01bc4af64b00955763	390	844	390x844	B-PX-CITY-LIST-EN	CITY-LIST	FL-001	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-LIVE-EN-FL-001-FL-014-en-390x844-mobile-chromium-darwin.png	34d73262d89c0c0b01b013d5c39d6e60523a5e30583da48e28180961e52c508b	390	844	390x844	B-PX-CITY-LIVE-EN	CITY-LIVE	FL-001,FL-014	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-LIVE-KO-FL-001-FL-014-ko-390x844-mobile-chromium-darwin.png	7bb9b70f91fc721c7f28f6b51ee4d85ad8eb7a38a4775a8baae490ee1e1394f4	390	844	390x844	B-PX-CITY-LIVE-KO	CITY-LIVE	FL-001,FL-014	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-DISCOVERY-RESET-CONFIRM-EN-FL-007-FL-008-FL-009-en-390x844-mobile-chromium-darwin.png	a3471df7e728a9d81deee39473281618f77e72ab2909c7710007527a841f2e13	390	844	390x844	B-PX-DISCOVERY-RESET-CONFIRM-EN	DISCOVERY-RESET-CONFIRM	FL-007,FL-008,FL-009	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-FEEDBACK-KO-FL-003-FL-015-ko-390x844-mobile-chromium-darwin.png	fb8cf614b0629f9f75502efc2777b10eff27964f1bba027a87edaa2cb842ce71	390	844	390x844	B-PX-FEEDBACK-KO	FEEDBACK	FL-003,FL-015	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-ACCOUNT-FAIL-KO-FL-010-ko-390x844-mobile-chromium-darwin.png	9c6e3d86e7e8254545cbf718d32a308ca088d484b9619b3d8931d45649c04b4a	390	844	390x844	B-PX-GATE-ACCOUNT-FAIL-KO	GATE-ACCOUNT-FAIL	FL-010	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-AGE-FAIL-KO-FL-002-FL-013-ko-390x844-mobile-chromium-darwin.png	3d917dc8621cd4d9fbe5a9a46e6ce43e504773b7523962de7da3b38824337833	390	844	390x844	B-PX-GATE-AGE-FAIL-KO	GATE-AGE-FAIL	FL-002,FL-013	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PAYMENT-EN-FL-017-en-390x844-mobile-chromium-darwin.png	68d2778dfc994929b73615348b68ef3f7c645e426452cd54573a4d0a5ac136d8	390	844	390x844	B-PX-GATE-PAYMENT-EN	GATE-PAYMENT	FL-017	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PAYMENT-FAIL-KO-FL-017-ko-390x844-mobile-chromium-darwin.png	fca7e706345e5ec4c5408f283c43b6228d3aa8e9546bba9b307076b5382c37db	390	844	390x844	B-PX-GATE-PAYMENT-FAIL-KO	GATE-PAYMENT-FAIL	FL-017	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PERSON-CX-KO-FL-005-ko-390x844-mobile-chromium-darwin.png	fa22df671680617ef307b8b252c05ca02e7a4ab0bac77a9b0492d10b7ef6eead	390	844	390x844	B-PX-GATE-PERSON-CX-KO	GATE-PERSON-CX	FL-005	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PERSON-PASSPORT-EN-FL-006-FL-012-en-390x844-mobile-chromium-darwin.png	4047a59ced2b8987a7f80f898d973916f88c77e0ff6cd470ab8d105a5a4461b3	390	844	390x844	B-PX-GATE-PERSON-PASSPORT-EN	GATE-PERSON-PASSPORT	FL-006,FL-012	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-RESIDENCE-UNSUPPORTED-EN-FL-006-en-390x844-mobile-chromium-darwin.png	c0a6c179c259a8e212ebf03d7dfa55ad89d2b47b716ea6cf43018ebfbb6e78f2	390	844	390x844	B-PX-GATE-RESIDENCE-UNSUPPORTED-EN	GATE-PERSON-RESIDENCE-UNSUPPORTED	FL-006	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-BRIDGE-FAIL-EN-FL-018-en-390x844-mobile-chromium-darwin.png	e6d4a2f790023242dec84825985217597e2d562de317f521c59326a94a554815	390	844	390x844	B-PX-LABS-BRIDGE-FAIL-EN	LABS-BRIDGE-FAIL	FL-018	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-BRIDGE-SUCCESS-EN-FL-018-en-390x844-mobile-chromium-darwin.png	c5c0c593a8fe3cd9a4cdae37f3d353e0194cb2956706d8bba875e9191d84ff5a	390	844	390x844	B-PX-LABS-BRIDGE-SUCCESS-EN	LABS-BRIDGE-SUCCESS	FL-018	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-EN-FL-004-FL-016-FL-018-en-390x844-mobile-chromium-darwin.png	1782c746234b36aafe30dc9b22d390f199076c1d93866884b95636640ea0eea3	390	844	390x844	B-PX-LABS-EN	LABS	FL-004,FL-016,FL-018	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-TRAIT-FAIL-KO-FL-016-ko-390x844-mobile-chromium-darwin.png	0c0172fab893685050c9dbf9e7ef7aaeb4609f57e4f0e74778ae4444da669bae	390	844	390x844	B-PX-LABS-TRAIT-FAIL-KO	LABS-TRAIT-FAIL	FL-016	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-EMPTY-EN-FL-012-en-390x844-mobile-chromium-darwin.png	d30280da3a81e2b50142c2e576b09cab2965abb62cc770f34a8e48d77ef2606e	390	844	390x844	B-PX-LOCAL-SIGNAL-EMPTY-EN	LOCAL-SIGNAL-EMPTY	FL-012	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-FAIL-KO-FL-012-ko-390x844-mobile-chromium-darwin.png	e2e2dc3a0dd1abbe98f262985b7eb65de51712439841d21e15634c983f9d5a01	390	844	390x844	B-PX-LOCAL-SIGNAL-FAIL-KO	LOCAL-SIGNAL-FAIL	FL-012	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-SUCCESS-EN-FL-012-FL-015-en-390x844-mobile-chromium-darwin.png	a9983596c0398e99d5ac6ced98b2b2e591faf86c6c97053d8cdd71c7d0161dde	390	844	390x844	B-PX-LOCAL-SIGNAL-SUCCESS-EN	LOCAL-SIGNAL-SUCCESS	FL-012,FL-015	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-MY-EN-FL-004-FL-011-FL-015-en-390x844-mobile-chromium-darwin.png	6eb510d46d1ce7f2a4d413328f7d3197809d67c94e2ae00f01d38eb82e5bc80f	390	844	390x844	B-PX-MY-EN	MY	FL-004,FL-011,FL-015	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-NATION-EN-FL-001-en-390x844-mobile-chromium-darwin.png	3d333448b30cb400935162c3f290808b07a29b78e7a9a6d3449a03751e4028d2	390	844	390x844	B-PX-NATION-EN	NATION	FL-001	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-NATION-KO-FL-001-ko-390x844-mobile-chromium-darwin.png	c63972fdd9745b09ab8d9b07e6fa375b036d1110d7d05806026f499990b977c5	390	844	390x844	B-PX-NATION-KO	NATION	FL-001	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-ONBOARDING-PERSONAS-KO-FL-007-FL-008-FL-009-ko-390x844-mobile-chromium-darwin.png	7ea5a55be660086e3929ecf219039e03b8b3b9aceeaa55cdf585baf8b7780c25	390	844	390x844	B-PX-ONBOARDING-PERSONAS-KO	ONBOARDING-PERSONAS	FL-007,FL-008,FL-009	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-ONBOARDING-PREFERENCES-EN-FL-007-FL-008-FL-009-en-390x844-mobile-chromium-darwin.png	f13d6dcdf074c73ee18139039df42b9ada41c30ac500c02a8edad80f3f51308a	390	844	390x844	B-PX-ONBOARDING-PREFERENCES-EN	ONBOARDING-PREFERENCES	FL-007,FL-008,FL-009	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-ONBOARDING-VALUE-EN-FL-007-FL-008-FL-009-en-390x844-mobile-chromium-darwin.png	3fef9f67a3e9845d512072c4df023593fab793ae091922db8341cdb444aed710	390	844	390x844	B-PX-ONBOARDING-VALUE-EN	ONBOARDING-VALUE	FL-007,FL-008,FL-009	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-PLACE-DETAIL-EN-FL-001-FL-010-FL-011-FL-012-FL-016-en-390x844-mobile-chromium-darwin.png	305a4a7807779ea8b5cfdc3a52ffc3532ec4fbe7018e979c67aa1bea53f8a88e	390	844	390x844	B-PX-PLACE-DETAIL-EN	PLACE-DETAIL	FL-001,FL-010,FL-011,FL-012,FL-016	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-PLACE-PEEK-EN-FL-001-en-390x844-mobile-chromium-darwin.png	975e48f1cb92cd37283c40b555d41bb2dfc3035a656bbef0783ebdfccb5d6912	390	844	390x844	B-PX-PLACE-PEEK-EN	PLACE-PEEK	FL-001	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-PROFILE-KO-FL-015-ko-390x844-mobile-chromium-darwin.png	91ba67d64d567a9b7355a38e7af566eac945ad922ac007769c9dcc6a21ab9b03	390	844	390x844	B-PX-PROFILE-KO	PROFILE	FL-015	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-REPORT-EN-FL-003-en-390x844-mobile-chromium-darwin.png	43874ecb68b4d8f3a33b3d6d026c253aeff84f8f1c64cd76b438703479643301	390	844	390x844	B-PX-REPORT-EN	REPORT	FL-003	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-SAVE-FAILURE-EN-FL-011-en-390x844-mobile-chromium-darwin.png	0c2744cb592a29f98f1ef7a7b4f7bdd0e9545fbad9b4dd8140a7bf39cef53254	390	844	390x844	B-PX-SAVE-FAILURE-EN	SAVE-FAILURE	FL-011	en	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-SAVE-RECOVERED-KO-FL-011-ko-390x844-mobile-chromium-darwin.png	ad6487c17402295121bae5e428f30e78e38656a1eb42eec36b43ca1817416a36	390	844	390x844	B-PX-SAVE-RECOVERED-KO	SAVE-RECOVERED	FL-011	ko	FROZEN	STRICT-BLIND-FROZEN: exact Product/Harness baseline boundary
